barriersToReproduce
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
Too expensive
